subID,Outcome,itemL,itemR,value,compar,D_vas1,D_vas2,D_vas3
407,0,3,12,1,3,1.309307341,NaN,-2.509175985
407,1,23,4,2,2,NaN,0,-1.254587993
407,1,6,24,2,2,0,1.554463534,-1.254587993
407,1,6,22,2,2,0,1.554463534,-1.254587993
407,0,17,8,3,3,-1.309307341,0,1.254587993
407,1,17,27,3,1,2.618614683,-1.554463534,1.254587993
407,0,9,26,3,2,1.309307341,0,1.254587993
407,0,10,3,1,3,0,NaN,0
407,0,7,17,3,3,0,3.108927067,1.254587993
407,1,14,24,2,1,0,1.554463534,0
407,0,4,13,2,3,NaN,0,0
407,1,6,13,2,3,0,1.554463534,0
407,1,11,19,1,1,1.309307341,0,-1.254587993
407,0,9,17,3,3,0,1.554463534,0
407,0,20,3,1,2,-1.309307341,NaN,0
407,0,18,9,3,3,2.618614683,0,2.509175985
407,0,23,5,2,2,-1.309307341,1.554463534,0
407,1,4,24,2,2,NaN,0,-1.254587993
407,1,1,19,1,2,0,0,0
407,1,22,15,2,1,0,0,-1.254587993
407,0,12,2,1,3,1.309307341,3.108927067,0
407,1,1,20,1,2,-1.309307341,1.554463534,1.254587993
407,0,10,19,1,1,0,0,-1.254587993
407,0,20,10,1,1,-1.309307341,1.554463534,0
407,0,7,18,3,3,2.618614683,1.554463534,3.763763978
407,1,14,4,2,3,NaN,-1.554463534,-1.254587993
407,1,17,26,3,1,1.309307341,-1.554463534,1.254587993
407,0,15,5,2,3,0,1.554463534,1.254587993
407,0,14,22,2,1,0,1.554463534,0
407,1,2,10,1,3,0,0,2.509175985
407,0,26,8,3,2,0,-1.554463534,2.509175985
407,1,25,17,3,1,1.309307341,-1.554463534,1.254587993
407,1,18,27,3,1,0,0,-1.254587993
407,0,23,13,2,1,-1.309307341,0,-1.254587993
407,1,16,7,3,3,1.309307341,1.554463534,2.509175985
407,1,15,23,2,1,-1.309307341,0,-1.254587993
407,1,26,18,3,1,-1.309307341,0,-1.254587993
407,0,21,3,1,2,NaN,NaN,0
407,1,20,12,1,1,-2.618614683,-1.554463534,2.509175985
407,0,8,18,3,3,1.309307341,-1.554463534,3.763763978
407,0,3,11,1,3,-1.309307341,NaN,0
407,0,16,26,3,1,0,0,0
407,0,8,16,3,3,0,-1.554463534,2.509175985
407,1,6,14,2,3,0,0,-1.254587993
407,0,7,26,3,2,1.309307341,1.554463534,2.509175985
407,1,22,5,2,2,0,1.554463534,0
407,1,12,21,1,1,NaN,-1.554463534,2.509175985
407,1,5,24,2,2,0,1.554463534,0
407,1,15,4,2,3,NaN,0,0
407,1,25,18,3,1,-1.309307341,0,-1.254587993
407,1,27,7,3,2,2.618614683,1.554463534,2.509175985
407,1,2,21,1,2,NaN,1.554463534,2.509175985
407,0,6,15,2,3,0,1.554463534,0
407,0,19,12,1,1,-1.309307341,-3.108927067,1.254587993
407,1,25,9,3,2,1.309307341,0,1.254587993
407,0,19,2,1,2,0,0,1.254587993
407,1,13,5,2,3,0,1.554463534,1.254587993
407,0,10,21,1,1,NaN,1.554463534,0
407,1,11,21,1,1,NaN,1.554463534,0
407,0,27,16,3,1,1.309307341,0,0
407,1,12,1,1,3,1.309307341,3.108927067,-1.254587993
407,0,23,6,2,2,-1.309307341,1.554463534,-1.254587993
407,1,11,20,1,1,0,1.554463534,0
407,0,11,1,1,3,-1.309307341,0,1.254587993
407,0,27,8,3,2,1.309307341,-1.554463534,2.509175985
407,1,9,16,3,3,1.309307341,0,1.254587993
407,1,24,13,2,1,0,0,-1.254587993
407,1,21,1,1,2,NaN,1.554463534,1.254587993
407,1,24,15,2,1,0,0,-1.254587993
407,0,23,14,2,1,-1.309307341,1.554463534,0
407,0,22,4,2,2,NaN,0,-1.254587993
407,1,25,16,3,1,0,0,0
407,0,19,3,1,2,0,NaN,-1.254587993
407,1,14,5,2,3,0,0,0
407,0,13,22,2,1,0,0,-1.254587993
408,0,14,22,2,1,0,1.125676692,1.138069836
408,1,26,18,3,1,-1.534624535,2.251353384,2.276139672
408,0,8,26,3,2,-1.534624535,2.251353384,2.276139672
408,0,2,11,1,3,0,0,1.138069836
408,0,16,25,3,1,-3.06924907,-1.125676692,0
408,1,7,17,3,3,0,0,1.138069836
408,0,22,6,2,2,0,1.125676692,2.276139672
408,1,19,11,1,1,0,1.125676692,-1.138069836
408,0,4,14,2,3,-3.06924907,1.125676692,1.138069836
408,1,14,5,2,3,-1.534624535,-1.125676692,0
408,0,3,11,1,3,0,0,0
408,0,17,25,3,1,-1.534624535,1.125676692,1.138069836
408,1,27,9,3,2,0,3.377030075,3.414209509
408,0,1,19,1,2,-1.534624535,0,-1.138069836
408,1,17,27,3,1,-1.534624535,2.251353384,1.138069836
408,0,15,22,2,1,0,1.125676692,2.276139672
408,1,18,7,3,3,0,0,0
408,1,26,17,3,1,-1.534624535,2.251353384,1.138069836
408,1,20,1,1,2,-1.534624535,1.125676692,0
408,0,4,23,2,2,-1.534624535,2.251353384,2.276139672
408,1,23,13,2,1,0,1.125676692,1.138069836
408,1,23,6,2,2,1.534624535,1.125676692,2.276139672
408,0,2,20,1,2,0,2.251353384,1.138069836
408,0,5,13,2,3,0,-1.125676692,0
408,0,5,24,2,2,NaN,1.125676692,0
408,1,6,15,2,3,0,0,0
408,1,26,9,3,2,0,3.377030075,3.414209509
408,0,18,27,3,1,-1.534624535,2.251353384,2.276139672
408,1,26,16,3,1,-3.06924907,0,0
408,0,14,24,2,1,NaN,2.251353384,0
408,0,5,23,2,2,0,0,1.138069836
408,1,23,15,2,1,1.534624535,1.125676692,2.276139672
408,1,22,5,2,2,-1.534624535,0,1.138069836
408,1,17,9,3,3,1.534624535,1.125676692,2.276139672
408,1,7,25,3,2,-1.534624535,1.125676692,2.276139672
408,1,13,6,2,3,1.534624535,0,1.138069836
408,0,10,21,1,1,1.534624535,0,-2.276139672
408,0,10,19,1,1,1.534624535,0,-2.276139672
408,0,16,8,3,3,1.534624535,2.251353384,2.276139672
408,0,3,20,1,2,0,2.251353384,0
408,0,22,13,2,1,-1.534624535,1.125676692,1.138069836
408,0,21,11,1,1,0,1.125676692,-1.138069836
408,0,19,2,1,2,0,1.125676692,0
408,0,13,24,2,1,NaN,2.251353384,0
408,0,23,14,2,1,1.534624535,1.125676692,1.138069836
408,0,4,22,2,2,-3.06924907,2.251353384,2.276139672
408,1,6,14,2,3,0,0,1.138069836
408,0,9,18,3,3,1.534624535,1.125676692,1.138069836
408,0,3,19,1,2,0,1.125676692,-1.138069836
408,0,19,12,1,1,0,1.125676692,0
408,0,17,8,3,3,0,0,1.138069836
408,0,25,18,3,1,-1.534624535,1.125676692,2.276139672
408,0,21,12,1,1,0,1.125676692,0
408,0,21,1,1,2,-1.534624535,0,-1.138069836
408,0,13,4,2,3,-1.534624535,1.125676692,1.138069836
408,0,15,5,2,3,-1.534624535,-1.125676692,-1.138069836
408,0,6,24,2,2,NaN,2.251353384,1.138069836
408,0,3,21,1,2,0,1.125676692,-1.138069836
408,0,4,15,2,3,-3.06924907,1.125676692,0
408,1,2,10,1,3,-1.534624535,1.125676692,2.276139672
408,0,27,8,3,2,-1.534624535,2.251353384,2.276139672
408,0,1,11,1,3,-1.534624535,-1.125676692,0
408,0,18,8,3,3,0,0,0
408,1,7,16,3,3,1.534624535,2.251353384,2.276139672
408,0,25,9,3,2,0,2.251353384,3.414209509
408,1,3,12,1,3,0,0,-1.138069836
408,0,16,27,3,1,-3.06924907,0,0
408,0,16,9,3,3,3.06924907,3.377030075,3.414209509
408,1,7,26,3,2,-1.534624535,2.251353384,2.276139672
408,0,24,15,2,1,NaN,2.251353384,1.138069836
408,1,12,1,1,3,-1.534624535,-1.125676692,-1.138069836
408,1,2,12,1,3,0,0,0
408,0,2,21,1,2,0,1.125676692,0
408,1,27,7,3,2,-1.534624535,2.251353384,2.276139672
408,0,20,10,1,1,1.534624535,1.125676692,-1.138069836
408,0,12,20,1,1,0,2.251353384,1.138069836
408,0,24,4,2,2,NaN,3.377030075,1.138069836
408,0,3,10,1,3,-1.534624535,1.125676692,1.138069836
408,0,25,8,3,2,-1.534624535,1.125676692,2.276139672
408,0,11,20,1,1,0,2.251353384,0
408,0,10,1,1,3,-3.06924907,0,1.138069836
408,1,22,15,2,1,0,1.125676692,2.276139672
408,1,6,24,2,2,NaN,2.251353384,1.138069836
408,0,3,21,1,2,0,1.125676692,-1.138069836
408,0,9,16,3,3,3.06924907,3.377030075,3.414209509
408,0,15,4,2,3,-3.06924907,1.125676692,0
408,0,25,18,3,1,-1.534624535,1.125676692,2.276139672
408,1,5,23,2,2,0,0,1.138069836
408,0,5,24,2,2,NaN,1.125676692,0
408,0,22,5,2,2,-1.534624535,0,1.138069836
408,0,23,13,2,1,0,1.125676692,1.138069836
408,1,1,19,1,2,-1.534624535,0,-1.138069836
408,1,19,11,1,1,0,1.125676692,-1.138069836
408,0,2,10,1,3,-1.534624535,1.125676692,2.276139672
408,0,21,10,1,1,1.534624535,0,-2.276139672
408,0,27,7,3,2,-1.534624535,2.251353384,2.276139672
408,0,27,18,3,1,-1.534624535,2.251353384,2.276139672
408,0,27,17,3,1,-1.534624535,2.251353384,1.138069836
408,0,12,20,1,1,0,2.251353384,1.138069836
408,1,12,3,1,3,0,0,-1.138069836
408,1,16,26,3,1,-3.06924907,0,0
408,0,1,11,1,3,-1.534624535,-1.125676692,0
408,0,2,21,1,2,0,1.125676692,0
408,1,9,26,3,2,0,3.377030075,3.414209509
408,0,14,24,2,1,NaN,2.251353384,0
408,1,26,17,3,1,-1.534624535,2.251353384,1.138069836
408,1,22,13,2,1,-1.534624535,1.125676692,1.138069836
408,1,6,13,2,3,1.534624535,0,1.138069836
408,0,3,10,1,3,-1.534624535,1.125676692,1.138069836
408,1,2,11,1,3,0,0,1.138069836
408,1,15,23,2,1,1.534624535,1.125676692,2.276139672
408,1,2,12,1,3,0,0,0
408,0,24,4,2,2,NaN,3.377030075,1.138069836
408,0,4,13,2,3,-1.534624535,1.125676692,1.138069836
408,1,9,17,3,3,1.534624535,1.125676692,2.276139672
408,0,25,8,3,2,-1.534624535,1.125676692,2.276139672
408,0,21,1,1,2,-1.534624535,0,-1.138069836
408,0,21,11,1,1,0,1.125676692,-1.138069836
408,0,19,12,1,1,0,1.125676692,0
408,0,18,9,3,3,1.534624535,1.125676692,1.138069836
408,1,19,3,1,2,0,1.125676692,-1.138069836
408,1,10,19,1,1,1.534624535,0,-2.276139672
408,0,20,3,1,2,0,2.251353384,0
408,0,1,20,1,2,-1.534624535,1.125676692,0
408,0,5,15,2,3,-1.534624535,-1.125676692,-1.138069836
408,1,3,11,1,3,0,0,0
408,1,19,2,1,2,0,1.125676692,0
408,0,25,7,3,2,-1.534624535,1.125676692,2.276139672
408,0,23,4,2,2,-1.534624535,2.251353384,2.276139672
408,0,4,14,2,3,-3.06924907,1.125676692,1.138069836
408,0,24,13,2,1,NaN,2.251353384,0
408,0,6,14,2,3,0,0,1.138069836
408,0,22,14,2,1,0,1.125676692,1.138069836
408,1,16,27,3,1,-3.06924907,0,0
408,0,25,17,3,1,-1.534624535,1.125676692,1.138069836
408,0,27,8,3,2,-1.534624535,2.251353384,2.276139672
408,1,27,9,3,2,0,3.377030075,3.414209509
408,0,17,8,3,3,0,0,1.138069836
408,1,26,7,3,2,-1.534624535,2.251353384,2.276139672
408,0,10,20,1,1,1.534624535,1.125676692,-1.138069836
408,0,2,20,1,2,0,2.251353384,1.138069836
408,1,26,8,3,2,-1.534624535,2.251353384,2.276139672
408,0,25,16,3,1,-3.06924907,-1.125676692,0
408,0,21,12,1,1,0,1.125676692,0
408,0,22,4,2,2,-3.06924907,2.251353384,2.276139672
408,1,5,13,2,3,0,-1.125676692,0
408,0,18,26,3,1,-1.534624535,2.251353384,2.276139672
408,0,20,11,1,1,0,2.251353384,0
408,0,16,7,3,3,1.534624535,2.251353384,2.276139672
408,1,12,1,1,3,-1.534624535,-1.125676692,-1.138069836
408,0,8,16,3,3,1.534624535,2.251353384,2.276139672
408,0,10,1,1,3,-3.06924907,0,1.138069836
408,0,23,6,2,2,1.534624535,1.125676692,2.276139672
408,0,24,15,2,1,NaN,2.251353384,1.138069836
408,1,6,22,2,2,0,1.125676692,2.276139672
408,0,14,5,2,3,-1.534624535,-1.125676692,0
408,0,23,14,2,1,1.534624535,1.125676692,1.138069836
408,1,7,18,3,3,0,0,0
408,1,7,17,3,3,0,0,1.138069836
408,1,9,25,3,2,0,2.251353384,3.414209509
408,0,15,6,2,3,0,0,0
408,1,18,8,3,3,0,0,0
409,1,19,3,1,2,1.254531737,1.85960428,1.988700475
409,1,26,7,3,2,1.254531737,1.85960428,0
409,0,12,21,1,1,0,-0.92980214,-1.988700475
409,1,23,6,2,2,0,1.85960428,2.983050712
409,0,21,3,1,2,0,1.85960428,0
409,1,19,10,1,1,NaN,-0.92980214,-0.994350237
409,1,27,9,3,2,0,1.85960428,1.988700475
409,0,5,14,2,3,-1.254531737,-0.92980214,0.994350237
409,0,2,21,1,2,-2.509063474,1.85960428,0
409,1,11,1,1,3,3.763595211,0,-0.994350237
409,1,11,3,1,3,2.509063474,2.78940642,1.988700475
409,0,15,4,2,3,0,0,0.994350237
409,1,24,6,2,2,-1.254531737,2.78940642,1.988700475
409,1,14,24,2,1,0,1.85960428,0
409,1,12,3,1,3,0,2.78940642,1.988700475
409,0,10,21,1,1,NaN,-0.92980214,-2.983050712
409,1,4,23,2,2,0,0,1.988700475
409,1,5,22,2,2,-1.254531737,0.92980214,1.988700475
409,1,15,5,2,3,0,0,0.994350237
409,0,8,17,3,3,-2.509063474,-0.92980214,0
409,1,6,22,2,2,-1.254531737,2.78940642,2.983050712
409,1,23,15,2,1,0,0,0.994350237
409,1,26,18,3,1,0,0.92980214,0.994350237
409,1,9,17,3,3,-1.254531737,0.92980214,1.988700475
409,1,20,12,1,1,0,0,0.994350237
409,0,13,4,2,3,-1.254531737,0,0
409,1,3,10,1,3,NaN,2.78940642,2.983050712
409,1,13,22,2,1,0,0.92980214,1.988700475
409,0,18,27,3,1,0,0.92980214,0.994350237
409,0,1,12,1,3,1.254531737,0,-0.994350237
409,1,1,10,1,3,NaN,0,0
409,0,24,4,2,2,-1.254531737,0.92980214,0.994350237
409,1,22,14,2,1,0,1.85960428,0.994350237
409,1,14,4,2,3,-1.254531737,-0.92980214,0.994350237
409,0,16,25,3,1,1.254531737,0.92980214,0.994350237
409,0,8,25,3,2,0,0.92980214,0
409,1,5,24,2,2,-1.254531737,0.92980214,0.994350237
409,1,9,25,3,2,1.254531737,2.78940642,1.988700475
409,0,6,14,2,3,-1.254531737,0.92980214,1.988700475
409,0,20,11,1,1,-2.509063474,0,0.994350237
409,0,17,27,3,1,1.254531737,0.92980214,0
409,0,8,26,3,2,-1.254531737,0,0
409,0,1,21,1,2,1.254531737,-0.92980214,-2.983050712
409,1,2,10,1,3,NaN,2.78940642,2.983050712
409,0,3,20,1,2,0,2.78940642,2.983050712
409,1,17,25,3,1,2.509063474,1.85960428,0
409,1,2,11,1,3,0,2.78940642,1.988700475
409,1,27,8,3,2,-1.254531737,0,0
409,0,6,15,2,3,0,1.85960428,1.988700475
409,0,2,20,1,2,-2.509063474,2.78940642,2.983050712
409,0,17,26,3,1,1.254531737,0.92980214,0
409,1,18,25,3,1,1.254531737,1.85960428,0.994350237
409,1,23,14,2,1,1.254531737,0.92980214,0.994350237
409,1,26,9,3,2,0,1.85960428,1.988700475
409,0,5,13,2,3,-1.254531737,0,0
409,0,21,11,1,1,-2.509063474,-0.92980214,-1.988700475
409,1,13,23,2,1,1.254531737,0,1.988700475
409,1,16,9,3,3,0,1.85960428,0.994350237
409,0,2,19,1,2,-1.254531737,1.85960428,1.988700475
409,1,2,12,1,3,-2.509063474,2.78940642,1.988700475
409,1,4,22,2,2,-1.254531737,0.92980214,1.988700475
409,1,8,18,3,3,-1.254531737,-0.92980214,-0.994350237
409,1,8,16,3,3,-1.254531737,0,-0.994350237
409,0,16,7,3,3,1.254531737,1.85960428,-0.994350237
409,1,9,18,3,3,0,0.92980214,0.994350237
409,0,27,7,3,2,1.254531737,1.85960428,0
409,0,7,17,3,3,0,0.92980214,0
409,0,10,20,1,1,NaN,0,0
409,0,26,16,3,1,0,0,0.994350237
409,0,13,6,2,3,-1.254531737,1.85960428,0.994350237
409,0,18,7,3,3,1.254531737,0.92980214,-0.994350237
409,0,19,11,1,1,-1.254531737,-0.92980214,0
409,1,5,23,2,2,0,0,1.988700475
409,0,1,19,1,2,2.509063474,-0.92980214,-0.994350237
409,1,13,24,2,1,0,0.92980214,0.994350237
409,0,19,12,1,1,1.254531737,-0.92980214,0
409,1,22,15,2,1,-1.254531737,0.92980214,0.994350237
409,0,25,7,3,2,2.509063474,2.78940642,0
409,1,24,15,2,1,-1.254531737,0.92980214,0
409,0,1,20,1,2,1.254531737,0,0
409,0,16,27,3,1,0,0,0.994350237
409,0,24,14,2,1,0,1.85960428,0
409,1,11,2,1,3,0,2.78940642,1.988700475
409,1,1,20,1,2,1.254531737,0,0
409,1,19,2,1,2,-1.254531737,1.85960428,1.988700475
409,1,18,8,3,3,-1.254531737,-0.92980214,-0.994350237
409,0,2,12,1,3,-2.509063474,2.78940642,1.988700475
409,1,14,22,2,1,0,1.85960428,0.994350237
409,0,5,13,2,3,-1.254531737,0,0
409,0,12,20,1,1,0,0,0.994350237
409,0,17,25,3,1,2.509063474,1.85960428,0
409,0,11,20,1,1,-2.509063474,0,0.994350237
409,1,22,13,2,1,0,0.92980214,1.988700475
409,1,8,16,3,3,-1.254531737,0,-0.994350237
409,0,2,20,1,2,-2.509063474,2.78940642,2.983050712
409,1,17,8,3,3,-2.509063474,-0.92980214,0
409,1,5,23,2,2,0,0,1.988700475
409,0,19,12,1,1,1.254531737,-0.92980214,0
409,0,19,3,1,2,1.254531737,1.85960428,1.988700475
409,1,24,6,2,2,-1.254531737,2.78940642,1.988700475
409,0,25,16,3,1,1.254531737,0.92980214,0.994350237
409,1,9,16,3,3,0,1.85960428,0.994350237
409,0,8,27,3,2,-1.254531737,0,0
409,1,15,24,2,1,-1.254531737,0.92980214,0
409,0,7,25,3,2,2.509063474,2.78940642,0
409,0,3,21,1,2,0,1.85960428,0
409,1,23,4,2,2,0,0,1.988700475
409,0,21,12,1,1,0,-0.92980214,-1.988700475
409,1,9,25,3,2,1.254531737,2.78940642,1.988700475
409,1,17,9,3,3,-1.254531737,0.92980214,1.988700475
409,1,13,4,2,3,-1.254531737,0,0
409,0,4,15,2,3,0,0,0.994350237
409,1,9,27,3,2,0,1.85960428,1.988700475
409,0,10,21,1,1,NaN,-0.92980214,-2.983050712
409,0,19,1,1,2,2.509063474,-0.92980214,-0.994350237
409,1,10,3,1,3,NaN,2.78940642,2.983050712
409,0,2,21,1,2,-2.509063474,1.85960428,0
409,0,25,18,3,1,1.254531737,1.85960428,0.994350237
409,0,18,27,3,1,0,0.92980214,0.994350237
409,0,16,27,3,1,0,0,0.994350237
409,0,10,20,1,1,NaN,0,0
409,1,9,26,3,2,0,1.85960428,1.988700475
409,0,15,6,2,3,0,1.85960428,1.988700475
409,1,25,8,3,2,0,0.92980214,0
409,0,3,20,1,2,0,2.78940642,2.983050712
409,1,15,23,2,1,0,0,0.994350237
409,0,7,27,3,2,1.254531737,1.85960428,0
409,1,15,22,2,1,-1.254531737,0.92980214,0.994350237
409,1,10,1,1,3,NaN,0,0
409,0,16,7,3,3,1.254531737,1.85960428,-0.994350237
409,0,14,4,2,3,-1.254531737,-0.92980214,0.994350237
409,0,4,24,2,2,-1.254531737,0.92980214,0.994350237
409,1,3,12,1,3,0,2.78940642,1.988700475
409,1,2,10,1,3,NaN,2.78940642,2.983050712
409,1,9,18,3,3,0,0.92980214,0.994350237
409,0,19,11,1,1,-1.254531737,-0.92980214,0
409,1,7,18,3,3,1.254531737,0.92980214,-0.994350237
409,1,8,26,3,2,-1.254531737,0,0
409,1,5,15,2,3,0,0,0.994350237
409,0,17,26,3,1,1.254531737,0.92980214,0
409,1,17,7,3,3,0,0.92980214,0
409,1,11,1,1,3,3.763595211,0,-0.994350237
409,0,21,11,1,1,-2.509063474,-0.92980214,-1.988700475
409,0,21,1,1,2,1.254531737,-0.92980214,-2.983050712
409,1,23,13,2,1,1.254531737,0,1.988700475
409,1,22,5,2,2,-1.254531737,0.92980214,1.988700475
409,1,14,5,2,3,-1.254531737,-0.92980214,0.994350237
409,0,18,26,3,1,0,0.92980214,0.994350237
409,1,1,12,1,3,1.254531737,0,-0.994350237
409,1,23,6,2,2,0,1.85960428,2.983050712
409,0,26,7,3,2,1.254531737,1.85960428,0
409,0,27,17,3,1,1.254531737,0.92980214,0
409,1,24,5,2,2,-1.254531737,0.92980214,0.994350237
409,0,19,10,1,1,NaN,-0.92980214,-0.994350237
409,1,13,24,2,1,0,0.92980214,0.994350237
409,0,6,13,2,3,-1.254531737,1.85960428,0.994350237
409,1,3,11,1,3,2.509063474,2.78940642,1.988700475
409,1,6,22,2,2,-1.254531737,2.78940642,2.983050712
409,1,22,4,2,2,-1.254531737,0.92980214,1.988700475
409,1,16,26,3,1,0,0,0.994350237
409,0,6,14,2,3,-1.254531737,0.92980214,1.988700475
409,1,23,14,2,1,1.254531737,0.92980214,0.994350237
410,0,16,27,3,1,-1.448744048,0,0
410,1,6,22,2,2,NaN,0,0
410,0,23,13,2,1,1.448744048,2.068933978,1.682452127
410,0,9,17,3,3,-1.448744048,1.034466989,0.841226064
410,1,14,23,2,1,0,1.034466989,0
410,0,17,7,3,3,0,0,0
410,0,10,3,1,3,1.448744048,1.034466989,0
410,0,8,16,3,3,2.897488095,2.068933978,0
410,0,11,3,1,3,0,0,0
410,0,3,21,1,2,1.448744048,3.103400967,0.841226064
410,0,22,4,2,2,NaN,0,0
410,0,10,20,1,1,-1.448744048,0,1.682452127
410,1,2,12,1,3,0,-1.034466989,0
410,1,14,5,2,3,1.448744048,0,0
410,0,14,22,2,1,NaN,0,-0.841226064
410,0,8,18,3,3,1.448744048,0,-0.841226064
410,0,14,6,2,3,0,0,0.841226064
410,1,18,9,3,3,-1.448744048,0,0
410,1,13,4,2,3,0,-1.034466989,-0.841226064
410,0,15,23,2,1,0,0,0
410,0,26,17,3,1,NaN,1.034466989,0
410,0,1,19,1,2,NaN,2.068933978,0
410,0,4,23,2,2,1.448744048,1.034466989,0.841226064
410,0,17,8,3,3,1.448744048,1.034466989,0
410,1,11,2,1,3,0,-1.034466989,0
410,0,1,20,1,2,0,1.034466989,1.682452127
410,0,10,21,1,1,0,2.068933978,0.841226064
410,1,17,25,3,1,1.448744048,0,0
410,0,14,4,2,3,1.448744048,0,0.841226064
410,0,11,20,1,1,0,1.034466989,1.682452127
410,1,16,25,3,1,0,-1.034466989,0
410,0,26,18,3,1,NaN,2.068933978,0.841226064
410,0,23,6,2,2,0,1.034466989,0.841226064
410,0,26,9,3,2,NaN,2.068933978,0.841226064
410,0,9,16,3,3,0,2.068933978,0.841226064
410,0,13,22,2,1,NaN,1.034466989,0.841226064
410,0,21,2,1,2,1.448744048,2.068933978,0.841226064
410,1,13,6,2,3,-1.448744048,-1.034466989,-0.841226064
410,0,6,24,2,2,0,1.034466989,0.841226064
410,0,21,12,1,1,1.448744048,3.103400967,0.841226064
410,1,5,13,2,3,0,-1.034466989,-1.682452127
410,1,25,9,3,2,0,1.034466989,0.841226064
410,0,24,13,2,1,1.448744048,2.068933978,1.682452127
410,0,3,20,1,2,0,1.034466989,1.682452127
410,0,26,8,3,2,NaN,2.068933978,0
410,1,4,24,2,2,1.448744048,1.034466989,0.841226064
410,0,1,10,1,3,1.448744048,1.034466989,0
410,1,18,7,3,3,0,-1.034466989,-0.841226064
410,0,20,12,1,1,0,1.034466989,1.682452127
410,1,2,19,1,2,NaN,1.034466989,0
410,0,27,8,3,2,1.448744048,2.068933978,0
410,0,1,12,1,3,0,0,0
410,1,5,24,2,2,1.448744048,1.034466989,0
410,0,3,12,1,3,0,0,0
410,0,2,20,1,2,0,0,1.682452127
410,0,12,19,1,1,NaN,2.068933978,0
410,0,11,1,1,3,0,0,0
410,0,21,1,1,2,1.448744048,3.103400967,0.841226064
410,0,5,23,2,2,1.448744048,1.034466989,0
410,0,18,27,3,1,0,2.068933978,0.841226064
410,1,2,10,1,3,1.448744048,0,0
410,0,7,26,3,2,NaN,1.034466989,0
410,1,24,14,2,1,0,1.034466989,0
410,0,7,27,3,2,0,1.034466989,0
410,1,4,15,2,3,1.448744048,1.034466989,0.841226064
410,0,26,16,3,1,NaN,0,0
410,1,5,15,2,3,1.448744048,1.034466989,0
410,1,15,22,2,1,NaN,-1.034466989,-0.841226064
410,0,25,18,3,1,1.448744048,1.034466989,0.841226064
410,1,19,10,1,1,NaN,1.034466989,0
410,0,27,9,3,2,-1.448744048,2.068933978,0.841226064
410,1,15,24,2,1,0,0,0
410,1,19,11,1,1,NaN,2.068933978,0
410,1,19,3,1,2,NaN,2.068933978,0
410,0,25,7,3,2,1.448744048,0,0
410,0,21,11,1,1,1.448744048,3.103400967,0.841226064
410,0,17,27,3,1,0,1.034466989,0
410,0,15,6,2,3,0,1.034466989,0.841226064
410,0,25,8,3,2,2.897488095,1.034466989,0
410,1,22,5,2,2,NaN,0,-0.841226064
410,0,7,16,3,3,1.448744048,1.034466989,0
410,0,13,23,2,1,1.448744048,2.068933978,1.682452127
410,0,27,17,3,1,0,1.034466989,0
410,0,21,12,1,1,1.448744048,3.103400967,0.841226064
410,0,25,17,3,1,1.448744048,0,0
410,0,3,21,1,2,1.448744048,3.103400967,0.841226064
410,0,4,15,2,3,1.448744048,1.034466989,0.841226064
410,1,10,19,1,1,NaN,1.034466989,0
410,0,20,11,1,1,0,1.034466989,1.682452127
410,0,7,25,3,2,1.448744048,0,0
410,0,8,26,3,2,NaN,2.068933978,0
410,0,4,23,2,2,1.448744048,1.034466989,0.841226064
410,0,19,3,1,2,NaN,2.068933978,0
410,1,22,5,2,2,NaN,0,-0.841226064
410,0,24,4,2,2,1.448744048,1.034466989,0.841226064
410,0,9,16,3,3,0,2.068933978,0.841226064
410,1,2,12,1,3,0,-1.034466989,0
410,1,6,24,2,2,0,1.034466989,0.841226064
410,0,8,17,3,3,1.448744048,1.034466989,0
410,1,1,19,1,2,NaN,2.068933978,0
410,0,27,9,3,2,-1.448744048,2.068933978,0.841226064
410,0,3,12,1,3,0,0,0
410,0,22,13,2,1,NaN,1.034466989,0.841226064
410,1,9,18,3,3,-1.448744048,0,0
410,0,9,25,3,2,0,1.034466989,0.841226064
410,0,15,23,2,1,0,0,0
410,1,19,2,1,2,NaN,1.034466989,0
410,1,7,18,3,3,0,-1.034466989,-0.841226064
410,0,10,21,1,1,0,2.068933978,0.841226064
410,0,1,20,1,2,0,1.034466989,1.682452127
410,0,8,27,3,2,1.448744048,2.068933978,0
410,0,3,10,1,3,1.448744048,1.034466989,0
410,0,1,11,1,3,0,0,0
410,0,8,16,3,3,2.897488095,2.068933978,0
410,0,23,6,2,2,0,1.034466989,0.841226064
410,1,24,5,2,2,1.448744048,1.034466989,0
410,0,17,7,3,3,0,0,0
410,1,23,5,2,2,1.448744048,1.034466989,0
410,1,22,15,2,1,NaN,-1.034466989,-0.841226064
410,0,13,24,2,1,1.448744048,2.068933978,1.682452127
410,1,2,11,1,3,0,-1.034466989,0
410,0,16,27,3,1,-1.448744048,0,0
410,0,26,16,3,1,NaN,0,0
410,1,14,22,2,1,NaN,0,-0.841226064
410,1,5,14,2,3,1.448744048,0,0
410,1,2,10,1,3,1.448744048,0,0
410,1,4,13,2,3,0,-1.034466989,-0.841226064
410,0,11,3,1,3,0,0,0
410,0,16,7,3,3,1.448744048,1.034466989,0
410,0,14,4,2,3,1.448744048,0,0.841226064
410,0,1,21,1,2,1.448744048,3.103400967,0.841226064
